0.00472609,0.0741461,-0.0010722,5.12423,-1,11,2,20012,0,11
0.0122938,0.0648065,0.000767644,5.08185,-1,11,3,20012,0,15
0.00172129,0.064802,0.000669359,5.08183,-1,11,15,20002,0,16
0.00210952,0.0652457,1.24212e-05,5.08235,-1,11,15,20002,0,17
0.00175537,0.0715147,0.00010192,5.07527,-1,11,2,20012,0,11
0.00659767,0.124383,-0.000717574,5.00958,-1,11,7,20012,0,18
0.00117877,0.134366,0.000369675,5.00076,-1,11,2,20012,0,11
0.00119847,0.121556,-0.000640448,5.00251,-1,11,8,20012,0,12
0.00594219,0.135367,0.000659501,4.9992,-1,11,7,20012,0,12
0.00233135,0.127074,-0.00010996,5.0133,-1,11,7,20012,0,12
0.0216525,0.0670717,-0.00149036,5.38436,-1,11,2,20012,0,14
0.00138541,0.0713078,-0.00199697,5.38554,-1,11,14,20002,0,15
0.0143009,0.144477,-0.000942493,5.92253,-1,11,3,20012,0,11
0.00147653,0.145363,-0.00189367,5.92141,-1,11,11,20002,0,12
0.00283081,0.0695784,-0.000230897,5.07769,-1,11,3,20012,0,18
0.00549392,0.125965,0.00062211,5.07561,-1,11,3,20012,0,23
0.00161712,0.123792,0.00124337,5.01929,-1,11,6,20012,0,12
0.00225711,0.068822,0.00117965,5.0157,-1,11,4,20012,0,14
0.0154389,0.133793,-0.000397549,5.8508,-1,11,5,20012,0,15
0.00930632,0.123533,-0.000381522,5.045,-1,11,3,20012,0,8
0.00109769,0.123555,-0.00040469,5.04504,-1,11,8,20002,0,9
0.0145746,0.125289,-4.99805e-05,5.11724,-1,11,3,20012,0,16
0.0345271,0.139533,-0.000141698,5.41882,-1,11,2,20012,0,9
0.00124335,0.139032,0.000332796,5.42582,-1,11,9,20002,0,10
0.00190833,0.13856,0.00185994,5.42583,-1,11,9,20002,0,11
0.00177224,0.140266,0.00218836,5.43013,-1,11,9,20002,0,12
0.0106201,0.127049,0.000146829,5.37133,-1,11,2,20012,0,9
0.00144269,0.127017,0.000348912,5.37219,-1,11,9,20002,0,10
0.00399905,0.121919,0.000450189,5.04225,-1,11,6,20012,0,16
0.00385722,0.127117,-0.0001281,5.03838,-1,11,2,20012,0,11
0.0173901,0.129971,0.000486503,5.41082,-1,11,4,20012,0,14
0.00710697,0.129951,-0.00114842,5.16285,-1,11,4,20012,0,13
0.0105628,0.0659114,0.000161739,5.16767,-1,11,4,20012,0,17
0.00229367,0.0687479,-0.00159268,5.01125,-1,11,3,20012,0,12
0.0149025,0.137073,0.00253212,5.46027,-1,11,5,20012,0,16
0.00339046,0.137422,0.00317426,5.46017,-1,11,16,20002,0,17
0.0117031,0.0705229,0.00231603,5.1181,-1,11,4,20012,0,12
0.00169851,0.0712752,0.00249892,5.11924,-1,11,12,20002,0,13
0.0112191,0.127123,-0.0003328,5.03143,-1,11,3,20012,0,13
0.00572225,0.105057,-0.025228,5.00875,-1,11,3,20012,0,12
0.00228177,0.127242,-0.000729195,5.00381,-1,11,8,20012,0,16
0.00104404,0.131603,-8.09837e-05,5.0029,-1,11,3,20012,0,15
0.00135539,0.0648257,-0.000832614,4.99946,-1,11,3,20012,0,21
0.00272122,0.126791,-0.000640408,5.04998,-1,11,4,20012,0,17
0.0060675,0.128144,0.000113407,5.03977,-1,11,4,20012,0,12
0.0035864,0.125768,-2.13149e-05,5.13949,-1,11,7,20012,0,17
0.00463594,0.128937,0.000167734,5.06543,-1,11,5,20012,0,19
0.0154564,0.0700467,-0.00239141,5.10912,-1,11,2,20012,0,10
0.00634692,0.1219,0.00104675,5.00555,-1,11,6,20012,0,12
0.0116666,0.128737,9.63676e-05,5.17333,-1,11,5,20012,0,16
0.00998712,0.0655183,-0.000461349,5.1501,-1,11,3,20012,0,13
0.00111618,0.0664088,-0.000394857,5.15058,-1,11,13,20002,0,14
0.00526222,0.0693938,0.000995353,5.06951,-1,11,5,20012,0,15
0.00446492,0.125927,0.000426649,5.02937,-1,11,6,20012,0,12
0.00443247,0.133664,0.000468825,5.05681,-1,11,6,20012,0,17
0.016353,0.0753292,-0.000651658,5.51511,-1,11,3,20012,0,13
0.00274812,0.071387,0.000314286,5.02336,-1,11,5,20012,0,16
0.00109972,0.0713982,0.0003041,5.02338,-1,11,16,20002,0,17
0.00137232,0.131109,-0.00072597,5.00804,-1,11,7,20012,0,16
0.00155965,0.0727523,-0.00030574,4.99993,-1,11,2,20012,0,9
0.0314521,0.0675521,3.11974e-05,5.17178,-1,11,5,20012,0,12
0.00139697,0.062513,-0.00453554,5.17025,-1,11,12,20002,0,13
0.00351347,0.059973,-0.00216263,5.16914,-1,11,12,20002,0,14
0.0015865,0.0586524,-0.0029552,5.17,-1,11,12,20002,0,15
0.0345693,0.133982,-0.00163456,5.18661,-1,11,5,20012,0,14
0.00258704,0.139872,-0.00418588,5.18408,-1,11,14,20002,0,15
0.00557977,0.141909,-0.00423677,5.18583,-1,11,14,20002,0,16
0.00251955,0.131491,-0.000360001,5.00784,-1,11,4,20012,0,13
0.00572003,0.0692064,-0.000222991,4.99973,-1,11,5,20012,0,16
0.00165591,0.124076,-0.000362469,5.00982,-1,11,4,20012,0,11
0.0189938,0.128935,0.000159236,5.10772,-1,11,3,20012,0,12
0.00113926,0.0728135,-0.00628377,5.00906,-1,11,2,20012,0,13
0.00271163,0.0648966,-0.000419746,5.04284,-1,11,4,20012,0,14
0.00247017,0.0724529,0.000109245,5.02795,-1,11,5,20012,0,12
0.00167322,0.0654912,0.00133214,5.00962,-1,11,3,20012,0,13
0.00125329,0.071197,0.000216968,5.00824,-1,11,6,20012,0,13
0.0226022,0.0732845,-0.000844299,5.26347,-1,11,2,20012,0,16
0.00162947,0.0756354,0.000103399,5.26325,-1,11,16,20002,0,17
0.00173557,0.0780799,0.00205481,5.2624,-1,11,16,20002,0,18
0.0135804,0.142365,-9.00432e-05,5.73955,-1,11,4,20012,0,9
0.00124786,0.142708,0.000696762,5.74126,-1,11,9,20002,0,10
0.0010358,0.124879,-1.76604e-05,4.99956,-1,11,5,20012,0,12
0.0114557,0.134774,0.000109355,5.15472,-1,11,3,20012,0,12
0.000995571,0.071333,0.00117267,5.00108,-1,11,2,20012,0,12
0.0138601,0.074803,-4.81633e-06,5.81705,-1,11,2,20012,0,13
0.00153301,0.0743883,2.09288e-05,5.81684,-1,11,13,20002,0,14
0.00271432,0.122569,-2.23125e-05,5.0023,-1,11,4,20012,0,9
0.00528824,0.0706374,-0.000181173,5.05614,-1,11,4,20012,0,11
0.00268594,0.0717887,-0.00691208,5.01869,-1,11,3,20012,0,12
0.00278276,0.127701,0.000844569,5.04588,-1,11,4,20012,0,10
0.0311703,0.12663,0.000789254,5.45969,-1,11,3,20012,0,13
0.00185602,0.128288,0.00305418,5.45102,-1,11,13,20002,0,14
0.0022424,0.134283,0.00259496,5.03766,-1,11,4,20012,0,14
0.0299346,0.0694239,-0.000198694,5.67594,-1,11,2,20012,0,12
0.0012148,0.0754515,0.00253727,5.67635,-1,11,12,20002,0,13
0.00446501,0.128844,-0.000386245,5.001,-1,11,4,20012,0,12
0.00459038,0.0699516,0.000714887,5.01307,-1,11,5,20012,0,15
0.0200214,0.0742627,-8.72906e-05,5.54041,-1,11,4,20012,0,18
0.00197211,0.134914,-0.000183696,5.00171,-1,11,7,20012,0,14
0.0123946,0.139154,0.000113865,5.39267,-1,11,2,20012,0,9
0.0231757,0.129418,0.000101172,5.72563,-1,11,7,20012,0,12
0.0127719,0.127672,-0.000214235,5.09831,-1,11,6,20012,0,13
0.00183614,0.126419,0.000359435,5.09791,-1,11,13,20002,0,14
0.00142573,0.128759,9.9856e-05,5.72963,-1,11,12,20002,0,15
0.0225487,0.130266,-0.00076762,5.49869,-1,11,3,20013,0,10
0.00113489,0.126292,0.00145649,5.49704,-1,11,10,20002,0,11
0.00105332,0.13511,-0.000465919,5.00287,-1,11,7,20012,0,13
0.482622,0.138553,0.000317775,6.00078,-1,11,4,20013,0,13
0.00102408,0.0643826,-0.000274833,5.00201,-1,11,5,20012,0,13
0.00169038,0.130954,-0.00415454,5.00741,-1,11,3,20012,0,10
0.00194292,0.0655831,0.000647913,5.00677,-1,11,4,20012,0,17
0.0100068,0.0722811,0.000257439,5.01075,-1,11,2,20012,0,10
0.00106984,0.0720591,0.000467055,5.01071,-1,11,10,20002,0,11
0.00266328,0.0713769,0.000570587,5.01106,-1,11,10,20002,0,12
0.0019176,0.126275,6.03062e-05,5.00375,-1,11,4,20012,0,14
0.00443504,0.133686,9.9103e-05,5.04768,-1,11,4,20012,0,10
0.00545999,0.128101,-0.000335944,5.04693,-1,11,5,20012,0,14
0.00310472,0.131591,0.000236409,4.9999,-1,11,7,20012,0,17
0.0113039,0.125316,0.00025825,5.16639,-1,11,3,20012,0,10
0.00153529,0.124857,0.000783902,5.16757,-1,11,10,20002,0,11
0.00175176,0.124755,0.000801471,5.16767,-1,11,10,20002,0,12
0.00568225,0.123454,-0.00881454,5.07956,-1,11,4,20012,0,10
0.0023876,0.132522,0.000237601,5.03665,-1,11,3,20012,0,12
0.00207531,0.0670099,-5.12768e-05,5.00594,-1,11,4,20012,0,11
0.00191714,0.125288,-7.06027e-05,5.02398,-1,11,7,20012,0,17
0.00573731,0.129799,0.000134113,5.12455,-1,11,6,20012,0,18
0.0232935,0.0724098,-9.36043e-05,5.07895,-1,11,4,20012,0,14
0.00372744,0.0727563,0.000299679,5.07938,-1,11,14,20002,0,15
0.00460845,0.0727663,0.000425006,5.07954,-1,11,14,20002,0,16
0.0033615,0.0711598,-2.47103e-05,5.02625,-1,11,3,20012,0,16
0.00604312,0.128967,0.000154667,5.11596,-1,11,5,20012,0,14
0.00295554,0.128962,0.000117216,5.11601,-1,11,14,20002,0,15
0.0140816,0.136407,5.82197e-05,5.13006,-1,11,5,20012,0,19
0.0038759,0.126043,-0.000450276,5.01412,-1,11,3,20012,0,9
0.0181964,0.134056,-0.000458238,5.73096,-1,11,6,20012,0,15
0.00862236,0.129502,0.000169784,5.16668,-1,11,5,20012,0,17
0.00282688,0.0734717,0.000445055,5.00314,-1,11,3,20012,0,12
0.0136871,0.127933,0.000476253,5.17515,-1,11,6,20012,0,11
0.00108791,0.125969,-0.000130278,5.17597,-1,11,11,20002,0,12
0.0473221,0.132373,0.000672077,5.84645,-1,11,5,20012,0,14
0.00779673,0.0661719,-8.29957e-05,5.03618,-1,11,2,20012,0,15
0.00437657,0.129755,0.00348451,5.84754,-1,11,14,20002,0,16
0.00144716,0.129846,0.00568876,5.84722,-1,11,14,20002,0,17
0.00569568,0.13373,-7.99416e-05,5.22781,-1,11,9,20012,0,18
0.00927431,0.0662227,0.00712564,5.26631,-1,11,3,20012,0,19
0.00112189,0.0665018,0.007581,5.26602,-1,11,19,20002,0,20
0.0131254,0.124406,0.000168693,5.10551,-1,11,3,20012,0,7
0.0015203,0.0645656,-0.0010579,5.00422,-1,11,3,20012,0,11
0.00508279,0.125602,-0.000463107,5.05089,-1,11,4,20012,0,9
0.00160833,0.125332,-0.000395474,5.05096,-1,11,9,20002,0,10
0.00237076,0.0678185,-0.00010774,5.00796,-1,11,2,20012,0,15
0.00108686,0.0687081,-0.000457539,5.00401,-1,11,2,20012,0,8
0.00929636,0.0738359,0.000145959,5.18354,-1,11,3,20012,0,12
0.00128347,0.0731168,0.000292253,5.18419,-1,11,12,20002,0,13
0.0305862,0.0661948,-0.000703475,5.02099,-1,11,6,20012,0,14
0.00353523,0.0673747,-0.00100932,5.01696,-1,11,14,20002,0,15
0.00201361,0.0669564,0.000196184,5.01425,-1,11,14,20002,0,16
0.00304053,0.0658951,0.000178897,5.01497,-1,11,14,20002,0,17
0.00108627,0.0674444,-0.00108099,5.01698,-1,11,15,20002,0,18
0.0113943,0.122744,-0.000472733,5.01715,-1,11,3,20012,0,7
0.00290167,0.1223,-0.00018388,5.01707,-1,11,7,20002,0,8
0.00349876,0.127149,-0.000224514,5.12759,-1,11,2,20012,0,12
0.00121779,0.12725,-0.000107586,5.12752,-1,11,12,20002,0,13
0.0277205,0.129724,-0.000567377,5.18335,-1,11,5,20012,0,12
0.0105745,0.132278,0.000775426,5.02267,-1,11,3,20012,0,8
0.00652983,0.132378,-0.00252835,5.8124,-1,11,2,20012,0,13
0.00159695,0.132852,-0.0025964,5.81228,-1,11,13,20002,0,14
0.00110738,0.0713662,-0.000361113,5.00083,-1,11,3,20012,0,12
0.00190291,0.127117,-0.000237111,5.00042,-1,11,5,20012,0,15
0.00239655,0.0690696,0.000282207,5.01237,-1,11,3,20012,0,16
0.0194898,0.0716372,-1.05598e-05,5.69031,-1,11,3,20012,0,10
0.00158704,0.0738388,0.00124208,5.68826,-1,11,10,20002,0,11
0.00816876,0.0673437,-0.00332007,5.34019,-1,11,3,20012,0,13
0.00182401,0.0679318,-0.00383632,5.34018,-1,11,13,20002,0,14
0.00196283,0.068598,-0.000787812,5.00098,-1,11,4,20012,0,14
0.00104661,0.0665431,-0.00105102,4.99983,-1,11,4,20012,0,18
0.00218818,0.0660954,-0.000259252,5.00088,-1,11,3,20012,0,12
0.00962778,0.0712305,-0.000358714,5.66826,-1,11,2,20012,0,10
0.00542001,0.125798,-0.000985096,5.03409,-1,11,4,20012,0,7
0.00801575,0.130012,0.000392868,5.1908,-1,11,3,20012,0,8
0.00167106,0.130105,0.000113983,5.19108,-1,11,8,20002,0,9
0.00114373,0.125889,-0.00105497,5.03373,-1,11,7,20002,0,10
0.119575,0.0752554,-0.000650409,5.57603,-1,11,2,20012,0,13
0.00106777,0.0747002,7.87488e-06,5.5758,-1,11,13,20002,0,14
0.00266171,0.0735547,0.000993356,5.57554,-1,11,13,20002,0,15
0.0034843,0.0724368,0.00229102,5.57555,-1,11,13,20002,0,16
0.00118844,0.0656856,0.00766174,5.5799,-1,11,13,20002,0,17
0.0088908,0.0507874,0.0234739,5.58424,-1,11,13,20002,0,18
0.00387981,0.0431035,0.0247722,5.58083,-1,11,13,20002,0,19
0.000991611,0.0420381,0.0248672,5.58084,-1,11,13,20002,0,20
0.00291904,0.125882,0.000543523,5.01377,-1,11,3,20012,0,18
0.00143098,0.121738,0.000479437,5.00201,-1,11,3,20012,0,9
0.00158018,0.123776,0.000732823,5.09079,-1,11,6,20012,0,12
0.00934728,0.133353,0.000122587,5.07108,-1,11,5,20012,0,15
0.00128476,0.13375,0.000102874,5.07183,-1,11,15,20002,0,16
0.00112992,0.122005,0.000425015,5.03098,-1,11,6,20012,0,13
0.507707,0.0390078,-0.00145527,5.93988,-1,11,3,20013,0,11
0.00782003,0.0390089,-0.0014546,5.93989,0,22,11,20003,5,12
0.0171849,0.0670113,0.000101836,5.45317,-1,11,5,20012,0,14
0.00161988,0.067839,-0.00231889,5.45391,-1,11,14,20002,0,15
0.00159581,0.0680554,-0.00203344,5.4535,-1,11,14,20002,0,16
0.00329616,0.133571,-0.00285234,5.05905,-1,11,4,20012,0,12
0.00701518,0.124576,-9.43735e-05,5.00169,-1,11,6,20012,0,14
0.00558394,0.124218,-0.000644153,5.04655,-1,11,4,20012,0,10
0.0131024,0.128797,-0.00019062,5.44031,-1,11,4,20012,0,11
0.00104416,0.127797,0.000240817,5.44005,-1,11,11,20002,0,12
0.00106057,0.127679,4.35859e-05,5.439,-1,11,11,20002,0,13
0.0149066,0.129372,0.0220453,5.11107,-1,11,6,20012,0,15
0.00355616,0.128891,0.0221934,5.11091,-1,11,15,20002,0,16
0.0027428,0.1282,0.0221447,5.11031,-1,11,15,20002,0,17
0.00429633,0.131838,0.000439056,5.00717,-1,11,5,20012,0,13
0.0470867,0.132615,0.000150365,5.62678,-1,11,3,20012,0,16
0.0025405,0.132286,0.0029266,5.62491,-1,11,16,20002,0,17
0.00199411,0.143498,0.0116665,5.62368,-1,11,16,20002,0,18
0.00175871,0.143444,0.0123013,5.62212,-1,11,16,20002,0,19
0.00119684,0.143439,0.0123417,5.6219,-1,11,16,20002,0,20
0.00102082,0.132283,0.00289212,5.62487,-1,11,17,20002,0,21
0.00196587,0.123182,0.000159963,5.03453,-1,11,7,20012,0,15
0.00226923,0.129527,0.00151807,5.04305,-1,11,4,20012,0,12
0.0110647,0.124279,-0.000205093,5.01704,-1,11,5,20012,0,15
0.0273397,0.0660152,-0.000361918,5.17643,-1,11,4,20012,0,13
0.00853217,0.129145,-0.00171192,5.01465,-1,11,5,20012,0,11
0.00101545,0.129294,-0.00159893,5.01484,-1,11,11,20002,0,12
0.00238506,0.0727551,-0.00162937,5.00043,-1,11,3,20012,0,17
0.00947158,0.130949,-0.000142568,5.00627,-1,11,4,20012,0,10
0.00213215,0.0718084,-0.000872131,4.99929,-1,11,3,20012,0,14
0.0117367,0.140186,-5.23349e-05,5.48581,-1,11,3,20012,0,9
0.00460667,0.0733582,-0.000342626,5.09938,-1,11,2,20012,0,10
0.00138098,0.131858,0.000245126,5.00068,-1,11,3,20012,0,12
