0.000842262,0.20768,-0.0012521,4.999,-1,11,11,20012,0,27
0.000312897,0.125308,0.00125872,4.999,-1,11,6,20012,0,14
7.3646e-06,0.216675,0.00238358,4.999,-1,11,5,20012,0,15
0.000100615,0.107025,0.000676545,4.999,-1,11,13,20012,0,21
5.33087e-05,0.226906,-0.0035629,4.999,-1,11,2,20012,0,22
0.00186907,0.243815,0.00490092,4.999,-1,11,2,20012,0,28
5.20965e-05,0.11021,0.000263707,4.999,-1,11,9,20012,0,22
1.55277e-05,0.133296,0.000290646,4.999,-1,11,8,20012,0,23
0.000396855,0.127897,-4.76764e-05,4.999,-1,11,9,20012,0,22
2.08037e-06,0.296582,-0.000160059,4.999,-1,11,7,20012,0,33
2.46798e-05,0.287906,-0.00375916,4.999,-1,11,6,20012,0,34
3.1433e-05,0.212408,0.000373446,4.999,-1,11,11,20012,0,34
8.8077e-05,0.132765,0.00431586,4.999,-1,11,12,20012,0,18
2.21737e-06,0.111132,0.00111593,4.999,-1,11,11,20012,0,28
0.000100711,0.12497,-0.0005793,4.999,-1,11,6,20012,0,14
0.000457469,0.0983318,0.00101171,4.999,-1,11,15,20012,0,32
2.11974e-05,0.241007,0.000262774,4.999,-1,11,4,20012,0,34
4.50448e-05,0.0996959,-0.00191961,4.999,-1,11,5,20012,0,14
0.000860117,0.123571,0.00100287,4.999,-1,11,10,20012,0,20
0.000161082,0.220568,0.00196555,4.999,-1,11,9,20012,0,21
9.89362e-05,0.297182,-0.000831746,4.999,-1,11,3,20012,0,26
0.000107361,0.243542,-0.00147363,4.999,-1,11,2,20012,0,34
0.00102959,0.24305,-0.000340913,4.999,-1,11,2,20012,0,24
0.000203196,0.139716,-0.000236633,4.999,-1,11,10,20012,0,22
3.99885e-05,0.299563,0.0063964,4.999,-1,11,3,20012,0,26
1.25188e-05,0.202362,-4.19624e-05,4.999,-1,11,11,20012,0,20
1.23651e-05,0.132727,-0.00093875,4.999,-1,11,13,20012,0,20
2.04805e-05,0.129183,-0.00024783,4.999,-1,11,11,20012,0,19
0.000180987,0.211683,-0.00263385,4.999,-1,11,3,20012,0,33
0.000312907,0.218361,0.000438818,4.999,-1,11,9,20012,0,14
0.000377658,0.221307,0.000705886,4.999,-1,11,12,20012,0,28
0.000194352,0.211133,-0.000424316,4.999,-1,11,4,20012,0,40
0.000579537,0.220864,1.78806e-05,4.999,-1,11,5,20012,0,31
9.57867e-05,0.22612,-0.000671875,4.999,-1,11,4,20012,0,32
0.000237602,0.22338,0.000179456,4.999,-1,11,3,20012,0,33
1.43249e-05,0.10984,0.000488993,4.999,-1,11,10,20012,0,20
1.23138e-05,0.125037,-0.000321743,4.999,-1,11,9,20012,0,21
0.000330739,0.213247,3.30708e-05,4.999,-1,11,7,20012,0,23
0.000124154,0.125386,0.0010267,4.999,-1,11,10,20012,0,25
0.000356753,0.116588,-0.0021775,4.999,-1,11,8,20012,0,26
0.000146662,0.137174,0.000136875,4.999,-1,11,7,20012,0,27
2.61281e-05,0.286739,-0.00356601,4.999,-1,11,7,20012,0,41
0.000541168,0.290698,0.000805567,4.999,-1,11,4,20012,0,36
0.000234179,0.0934359,0.00331427,4.999,-1,11,7,20012,0,18
0.00105524,0.103023,-0.000362347,4.999,-1,11,5,20012,0,20
0.00026305,0.108442,8.99032e-05,4.999,-1,11,11,20012,0,24
0.00276788,0.227711,0.00357948,4.999,-1,11,2,20012,0,26
0.000759162,0.131609,0.00125889,4.999,-1,11,11,20012,0,20
3.30824e-05,0.113229,-0.000799389,4.999,-1,11,7,20012,0,24
0.000754975,0.100591,-0.00201559,4.999,-1,11,12,20012,0,28
0.000479636,0.216895,-0.000437029,4.999,-1,11,11,20012,0,29
0.000326852,0.217364,-0.000484436,4.999,-1,11,6,20012,0,18
0.000633071,0.213504,-0.00611712,4.999,-1,11,11,20012,0,30
0.000222729,0.121592,7.12175e-05,4.999,-1,11,12,20012,0,26
9.20084e-05,0.199632,0.00190154,4.999,-1,11,11,20012,0,27
0.0012741,0.227441,-0.0018191,4.999,-1,11,2,20012,0,21
0.000165693,0.294296,-0.000470801,4.999,-1,11,4,20012,0,34
3.25433e-06,0.0961595,-1.85952e-06,4.999,-1,11,10,20012,0,18
0.000107189,0.206302,-0.00432426,4.999,-1,11,8,20012,0,13
0.000107049,0.122782,-0.0032225,4.999,-1,11,6,20012,0,17
4.34993e-05,0.210365,0.00266651,4.999,-1,11,12,20012,0,31
0.000238381,0.214608,-0.000221674,4.999,-1,11,11,20012,0,32
0.000111776,0.302627,-0.000753789,4.999,-1,11,4,20012,0,24
0.000144848,0.22346,-0.00415259,4.999,-1,11,3,20012,0,25
0.00404632,0.242448,-0.00015296,4.999,-1,11,4,20012,0,38
0.000206729,0.218317,0.000664653,4.999,-1,11,3,20012,0,39
3.76248e-05,0.108803,0.00043512,4.999,-1,11,11,20012,0,20
0.000176712,0.120962,1.32192e-05,4.999,-1,11,10,20012,0,16
0.000117423,0.134596,0.00331818,4.999,-1,11,9,20012,0,17
2.62363e-05,0.219953,8.0163e-05,4.999,-1,11,10,20012,0,26
1.40695e-05,0.202333,-0.000368553,4.999,-1,11,4,20012,0,24
